,desc,docurl,filedate,path,ticker,filename
2718,0001156375-14-000012,/Archives/edgar/data/1156375/000115637514000012/0001156375-14-000012-index.htm,3/3/2014,https://www.sec.gov/Archives/edgar/data/1156375/000115637514000012/0001156375-14-000012.txt,CME,CME_2014-03-03_0001156375-14-000012.txt
2719,0001156375-13-000007,/Archives/edgar/data/1156375/000115637513000007/0001156375-13-000007-index.htm,3/1/2013,https://www.sec.gov/Archives/edgar/data/1156375/000115637513000007/0001156375-13-000007.txt,CME,CME_2013-03-01_0001156375-13-000007.txt
2720,0001156375-12-000016,/Archives/edgar/data/1156375/000115637512000016/0001156375-12-000016-index.htm,2/28/2012,https://www.sec.gov/Archives/edgar/data/1156375/000115637512000016/0001156375-12-000016.txt,CME,CME_2012-02-28_0001156375-12-000016.txt
2721,0001193125-11-050252,/Archives/edgar/data/1156375/000119312511050252/0001193125-11-050252-index.htm,2/28/2011,https://www.sec.gov/Archives/edgar/data/1156375/000119312511050252/0001193125-11-050252.txt,CME,CME_2011-02-28_0001193125-11-050252.txt
2722,0001193125-10-043180,/Archives/edgar/data/1156375/000119312510043180/0001193125-10-043180-index.htm,2/26/2010,https://www.sec.gov/Archives/edgar/data/1156375/000119312510043180/0001193125-10-043180.txt,CME,CME_2010-02-26_0001193125-10-043180.txt
2723,0001193125-09-042361,/Archives/edgar/data/1156375/000119312509042361/0001193125-09-042361-index.htm,3/2/2009,https://www.sec.gov/Archives/edgar/data/1156375/000119312509042361/0001193125-09-042361.txt,CME,CME_2009-03-02_0001193125-09-042361.txt
2724,0001193125-08-040449,/Archives/edgar/data/1156375/000119312508040449/0001193125-08-040449-index.htm,2/28/2008,https://www.sec.gov/Archives/edgar/data/1156375/000119312508040449/0001193125-08-040449.txt,CME,CME_2008-02-28_0001193125-08-040449.txt
2725,0001193125-07-043084,/Archives/edgar/data/1156375/000119312507043084/0001193125-07-043084-index.htm,3/1/2007,https://www.sec.gov/Archives/edgar/data/1156375/000119312507043084/0001193125-07-043084.txt,CME,CME_2007-03-01_0001193125-07-043084.txt
2726,0001193125-06-046258,/Archives/edgar/data/1156375/000119312506046258/0001193125-06-046258-index.htm,3/6/2006,https://www.sec.gov/Archives/edgar/data/1156375/000119312506046258/0001193125-06-046258.txt,CME,CME_2006-03-06_0001193125-06-046258.txt
2727,0001193125-05-046676,/Archives/edgar/data/1156375/000119312505046676/0001193125-05-046676-index.htm,3/10/2005,https://www.sec.gov/Archives/edgar/data/1156375/000119312505046676/0001193125-05-046676.txt,CME,CME_2005-03-10_0001193125-05-046676.txt
